Price,Address,Beds,Baths,Footage,Type
"€260,000","10 Bolbrook Close, Tallaght, Dublin 24",3 Bed,1 Bath,N/A,Terrace
"€295,000","8 Chapel Farm Copse, Lusk, Co. Dublin",3 Bed,3 Bath,98 m²,Terrace
"€1,350,000","27 Frascati Park, Blackrock, Co. Dublin",4 Bed,1 Bath,167 m²,Detached
"€475,000","Saint Martin, 123 Corrib Road, Terenure, Dublin 6",3 Bed,2 Bath,70 m²,Terrace
"€209,950","16 Deerpark Square, Tallaght, Dublin 24",2 Bed,1 Bath,59 m²,Apartment
"€174,950","Apartment 19, Chieftain's Lodge, Balbriggan, Co. Dublin",2 Bed,1 Bath,N/A,Apartment
"€475,000","76 Priory Wood, Donabate, Co. Dublin",4 Bed,2 Bath,N/A,Semi-D
"€300,000","Apartment 83, Newmarket Square, Dublin 8",2 Bed,1 Bath,52 m²,Apartment
"€295,000","23 Milners Square Shanowen Road Santry Dublin 9, Santry, Dublin 9",2 Bed,1 Bath,N/A,Apartment
"€224,950","Apartment 5, Hayworth Court, Ongar, Dublin 15",2 Bed,2 Bath,N/A,Apartment
"€325,000","8 Avondale Avenue, Phibsborough, Dublin 7",2 Bed,1 Bath,55 m²,Terrace
"€515,000","103 Wyckham Point, Wyckham Way, Dundrum, Dublin 16",3 Bed,2 Bath,91 m²,Apartment
"€1,095,000","Camelot Victoria Road Killiney, Killiney, Co. Dublin",3 Bed,3 Bath,154 m²,Detached
"€2,250,000","8 Harcourt Terrace Dublin 2, Dublin 2",4 Bed,3 Bath,310 m²,Semi-D
"€3,650,000","Glannamara, 41 Coliemore Road, Dalkey, Co. Dublin",5 Bed,3 Bath,244 m²,Detached
"€220,000","72 Abberley Sqaure, Tallaght, Dublin 24",1 Bed,1 Bath,N/A,Apartment
"€249,500","91 Abberly Square, Tallaght, Dublin 24",2 Bed,2 Bath,N/A,Apartment
"€750,000","North Great Charles Street, Dublin 1",8 Bed,4 Bath,N/A,Terrace
"€239,950","16 Cushlawn Walk, Tallaght, Dublin 24",3 Bed,1 Bath,N/A,Terrace
"€280,000","21 Lyons Avenue South, Newcastle, Co. Dublin",3 Bed,3 Bath,117 m²,Townhouse
"€319,950","47 Barnwell Place, Ongar Village, Ongar, Dublin 15",2 Bed,3 Bath,N/A,Terrace
"€319,950","47 Barnwell Place, Ongar Village, Clonsilla, Dublin 15",2 Bed,3 Bath,N/A,Terrace
"€575,000","5 Woodville Road, Drumcondra, Dublin 9",2 Bed,1 Bath,94 m²,End of Terrace
"€245,000","63 Moylaragh Drive, Balbriggan, Co. Dublin",3 Bed,3 Bath,95 m²,Terrace
"€450,000","346 Kidare Road, Crumlin, Dublin 12",2 Bed,1 Bath,N/A,Bungalow
"€219,950","19 Oak House, Carrickmines Green, Carrickmines, Dublin 18",1 Bed,1 Bath,N/A,Apartment
"€300,000","9 Windmill Road, Crumlin, Dublin 12",3 Bed,1 Bath,N/A,Bungalow
"€725,000","27 Abbeyfield, Killester, Killester, Dublin 5",3 Bed,2 Bath,153 m²,Bungalow
"€399,999","24 Whitethorn Road, Artane, Artane, Dublin 5",3 Bed,1 Bath,N/A,Semi-D
"€465,000","10 Dawson Court Cross Avenue Blackrock, Blackrock, Co. Dublin",2 Bed,1 Bath,74 m²,Apartment
"€675,000","63 Whitehall Road, Terenure, Dublin 12",3 Bed,1 Bath,91 m²,Bungalow
"€299,950","3 Watermill Court, Watermill Road, Raheny, Dublin 5",2 Bed,1 Bath,N/A,Apartment
"€230,000","27A The Glen Bettyglen Raheny Dublin 5, Raheny, Dublin 5",1 Bed,1 Bath,N/A,Apartment
"€385,000","16 Riversdale Court, Monkstown, Co. Dublin",2 Bed,2 Bath,63 m²,Apartment
"€265,000","82 Suncroft Drive, Tallaght, Dublin 24",3 Bed,1 Bath,N/A,Semi-D
"€395,000","9 Magenta Hall, Santry, Santry, Dublin 9",3 Bed,1 Bath,N/A,Semi-D
"€595,000","7 Pembroke Street, Irishtown, Dublin 4",4 Bed,2 Bath,113 m²,End of Terrace
"€295,000","5 Oak House, Seven Oaks, Inchicore, Dublin 8",3 Bed,2 Bath,107 m²,Duplex
"€290,000","Apartment 114, Fisherman's Wharf, Dublin 4",2 Bed,1 Bath,56 m²,Apartment
"€275,000","36 Ravenswood Crescent, Clonsilla, Clonsilla, Dublin 15",2 Bed,1 Bath,69 m²,Terrace
"€925,000","16 Clare Road, Drumcondra, Drumcondra, Dublin 3",3 Bed,3 Bath,140 m²,Semi-D
"€235,000","15 Shangan Gardens, Ballymun, Ballymun, Dublin 9",3 Bed,2 Bath,N/A,Terrace
"€350,000","7 Glenealy Road, Crumlin, Dublin 12",3 Bed,1 Bath,N/A,Terrace
"€1,650,000","68 The Waterfront, Hanover Quay, Grand Canal Dock, Dublin 2",2 Bed,4 Bath,210 m²,Apartment
"€725,000","27 Abbeyfield, Killester, Killester, Dublin 5",3 Bed,2 Bath,153 m²,Bungalow
"€585,000","1 Havelock Terrace, Sandymount, Sandymount, Dublin 4",2 Bed,1 Bath,85 m²,End of Terrace
"€295,000","152 Ballygall Parade, Finglas East, Finglas, Dublin 11",4 Bed,2 Bath,N/A,End of Terrace
"€230,000","Apartment 58, 109 Parnell Street, Dublin 1",1 Bed,1 Bath,39 m²,Apartment
"€295,000","10 Hyacinth Street, North Strand, Dublin 3",1 Bed,1 Bath,N/A,Terrace
"€299,000","48 Brookford, Rush, Co. Dublin",3 Bed,3 Bath,N/A,Semi-D
"€850,000","40/42 The Stiles Road, Clontarf, Dublin 3",6 Bed,2 Bath,96 m²,Detached
"€340,000","302 The Cubes 7, Beacon South Quarter, Sandyford, Dublin 18",2 Bed,1 Bath,71 m²,Apartment
"€645,000","145 Kilmacud Road Upper, Stillorgan, Co. Dublin",3 Bed,2 Bath,122 m²,Semi-D
"€320,000","1 Palmer Avenue, Rush, Co. Dublin",3 Bed,3 Bath,118 m²,Semi-D
"€474,950","3 Church Walk, Navan Road, Navan Road (D7), Dublin 7",4 Bed,2 Bath,N/A,Semi-D
"€265,000","3 Millrace Court, Saggart, Co. Dublin",3 Bed,2 Bath,N/A,Duplex
"€850,000","Apartment 24, Hollybrook, Brighton Road, Foxrock, Dublin 18",2 Bed,2 Bath,142 m²,Apartment
"€895,000","3 Flann O'Brien Mews, Avoca Road, Blackrock, Co. Dublin",3 Bed,3 Bath,114 m²,Terrace
"€295,000","15 Findlater Street, Stoneybatter, Dublin 7",2 Bed,1 Bath,41 m²,Terrace
"€379,000","2 Whitworth Avenue, Drumcondra, Drumcondra, Dublin 3",2 Bed,1 Bath,N/A,Terrace
"€339,950","30 Kilfenora Road, Kimmage, Dublin 12",3 Bed,1 Bath,75 m²,Terrace
"€349,950","17 Verschoyle Crescent, Citywest, Dublin 24",3 Bed,1 Bath,74 m²,Bungalow
"€430,000","10 Primrose Street, Broadstone, Phibsborough, Dublin 7",5 Bed,2 Bath,N/A,End of Terrace
"€225,000","Apartment 39, The Hampton, Ballymun, Dublin 9",2 Bed,2 Bath,N/A,Apartment
"€450,000","4 Reuben Avenue, Rialto, Dublin 8",3 Bed,1 Bath,85 m²,Terrace
"€750,000","8 St. Damiens Court, Loughshinny, Co. Dublin",3 Bed,3 Bath,218 m²,Bungalow
"€400,000","40 Huntstown Road (House Plus Site), Clonsilla, Dublin 15",3 Bed,1 Bath,72 m²,Bungalow
"€269,950","9 Barry Avenue, Finglas West, Finglas, Dublin 11",3 Bed,1 Bath,N/A,End of Terrace
"€295,000","30 Millrace Crescent, Saggart, Co. Dublin",3 Bed,3 Bath,94 m²,End of Terrace
"€630,000","2 Railway Avenue, Malahide, Co. Dublin",2 Bed,2 Bath,106 m²,End of Terrace
"€274,950","380 Kildare Road, Crumlin, Crumlin, Dublin 12",2 Bed,1 Bath,N/A,End of Terrace
"€249,950","5 Beechfield Court, Beechfield Close, Perrystown, Dublin 12",2 Bed,1 Bath,N/A,Apartment
"€495,000","1a Loreto Road Off Marrowbone Lane Dublin 8, The Coombe, Dublin 8",3 Bed,2 Bath,90 m²,Detached
"€550,000","19 Rossmore Drive, Templeogue, Templeogue, Dublin 6W",4 Bed,1 Bath,144 m²,Semi-D
"€295,000","14 Castlegate Mews, Adamstown, Co. Dublin",3 Bed,3 Bath,110 m²,Duplex
"€1,590,000","Thornberry, 4 Granville Road, Blackrock, Co. Dublin",4 Bed,3 Bath,N/A,Detached
"€350,000","Apartment 22, The Millhouse, The Steelworks, Dublin 1",3 Bed,2 Bath,N/A,Apartment
"€280,000","23 Bellgree Crescent, Tyrrelstown, Dublin 15",4 Bed,2 Bath,116 m²,Semi-D
"€630,000","Railway Avenue, Malahide, Co. Dublin",2 Bed,2 Bath,106 m²,End of Terrace
"€435,000","208 The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",2 Bed,1 Bath,50 m²,Apartment
"€925,000","57 Mulgrave Street, Dun Laoghaire, Co. Dublin",5 Bed,2 Bath,173 m²,Terrace
"€275,000","85 Cranford Court, Stillorgan Road, Dublin 4",1 Bed,N/A,47 m²,Apartment
"€495,000","87 Patrician Villas, Stillorgan, Co. Dublin",3 Bed,1 Bath,84 m²,Terrace
"€299,000","13 Whitechurch Lawn, Ballyboden, Rathfarnham, Dublin 14",3 Bed,1 Bath,75 m²,Terrace
"€185,000","Apartment 5, Curragh Hall Wood, Curragh Hall Crescent, Tyrrelstown, Dublin 15",1 Bed,1 Bath,42 m²,Apartment
"€275,000","87 Kylemore Drive, Ballyfermot, Ballyfermot, Dublin 10",3 Bed,1 Bath,72 m²,Terrace
"€259,000","Apartment 71, Knockmaree, Chapelizod, Dublin 20",2 Bed,1 Bath,N/A,Apartment
"€284,950","1 Boulevard, Bishops Orchard, Tyrrelstown, Dublin 15",4 Bed,3 Bath,N/A,End of Terrace
"€235,000","Apartment 30, The Goulding, Santry Cross, Santry, Dublin 9",2 Bed,2 Bath,64 m²,Apartment
"€950,000","150 Ard Na Mara, Malahide, Co. Dublin",4 Bed,2 Bath,208 m²,Bungalow
"€450,000","3 The Hoar Rock, Skerries, Co. Dublin",2 Bed,2 Bath,N/A,End of Terrace
"€375,000","10 St Patricks Terrace, Donabate, Co. Dublin",3 Bed,1 Bath,70 m²,Semi-D
"€270,000","102 Cedar Square, Ridgewood, Swords, Co. Dublin",2 Bed,1 Bath,N/A,Apartment
"€340,000","24 The Belfry, Kilbarrack Road, Kilbarrack, Dublin 5",2 Bed,2 Bath,75 m²,Duplex
"€585,000","Slademore, Brittas, Co. Dublin",2 Bed,1 Bath,N/A,Bungalow
"€289,950","20 Yellow Meadows Drive, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,N/A,Semi-D
"€395,000","Saint Martha's, 11 Saint Thomas Road, South Circular Road, Dublin 8",2 Bed,2 Bath,80 m²,Terrace
"€274,950","70 Captain's Avenue, Crumlin, Crumlin, Dublin 12",2 Bed,2 Bath,N/A,Terrace
"€485,000","30 The Heron, Thornwood, Booterstown Avenue, Booterstown, Co. Dublin",2 Bed,2 Bath,74 m²,Apartment
"€275,000","4 Hewardine Terrace, Dublin 1",2 Bed,1 Bath,65 m²,Terrace
"€495,000","35 Blackburne Square, Rathfarnham Gate, Rathfarnham, Dublin 14",4 Bed,2 Bath,137 m²,Duplex
"€795,000","164 Lower Kimmage Road, Harold's Cross, Dublin 6",3 Bed,2 Bath,142 m²,Terrace
"€350,000","504 The Edges 2, Beacon South Quarter, Sandyford, Dublin 18",2 Bed,1 Bath,69 m²,Apartment
"€620,000","46 The Chantries, Balrothery, Co. Dublin",4 Bed,3 Bath,168 m²,Detached
"€260,000","18 Finn Eber Square, Finglas, Finglas, Dublin 11",2 Bed,1 Bath,65 m²,Terrace
"€335,000","24 Chapel Farm Row, Lusk, Co. Dublin",3 Bed,3 Bath,128 m²,End of Terrace
"€545,000","25 St Patricks Close, Skerries, Co. Dublin",4 Bed,3 Bath,171 m²,Semi-D
"€320,000","143 The Kish, Custom House Harbour, IFSC, Dublin 1",2 Bed,1 Bath,52 m²,Apartment
"€2,500,000","Belgrave Lodge, 1 Belgrave Terrace, Monkstown, Co. Dublin",6 Bed,4 Bath,368 m²,End of Terrace
"€595,000","4 Kilrock Road Howth, Howth, Dublin 13",4 Bed,1 Bath,117 m²,Semi-D
"€375,000","Saint Paul's, 45 Cromwellsfort Road, Walkinstown, Dublin 12",3 Bed,1 Bath,83 m²,Bungalow
"€265,000","38 De Selby Downs, Citywest, Co. Dublin",3 Bed,2 Bath,N/A,End of Terrace
"€295,000","Apartment 33, The Cedar, Stepaside, Dublin 18",2 Bed,2 Bath,67 m²,Apartment
"€210,000","44 Alderpark Court, Tallaght, Tallaght, Dublin 24",2 Bed,1 Bath,71 m²,Apartment
"€695,000","23 Clonturk Park, Drumcondra, Dublin 9",3 Bed,4 Bath,140 m²,Terrace
"€500,000","31 Edmondstown Green, Moyville, Edmondstown, Dublin 16",3 Bed,2 Bath,84 m²,Semi-D
"€1,150,000","9 Cypress Hazeldene Ballsbridge Dublin 4, Donnybrook, Dublin 4",3 Bed,3 Bath,152 m²,Apartment
"€285,000","35 Bargy Road, East Wall, East Wall, Dublin 3",2 Bed,1 Bath,65 m²,End of Terrace
"€360,000","79 Ballintyre Meadows Ballinteer Dublin 16, Ballinteer, Dublin 16",2 Bed,2 Bath,82 m²,Apartment
"€795,000","118 Trees Road Upper, Mount Merrion, Co. Dublin",3 Bed,1 Bath,130 m²,Semi-D
"€235,000","112 Saint Margaret's Road, Hampton Wood, Finglas, Dublin 11",2 Bed,2 Bath,N/A,Apartment
"€324,950","41 Boulevard, Mount Eustace, Tyrrelstown, Dublin 15",4 Bed,3 Bath,N/A,End of Terrace
"€300,000","Apartment 102, Temple Gardens, Northwood, Santry, Dublin 9",3 Bed,2 Bath,N/A,Apartment
"€1,000,000","Harristown Lane Site, Swords, Co. Dublin",N/A,N/A,N/A,Site
"€360,000","71 Mountain View Drive, Rathfarnham, Rathfarnham, Dublin 14",4 Bed,1 Bath,79 m²,Terrace
"€450,000","133 Emmet Road, Inchicore, Inchicore, Dublin 8",2 Bed,1 Bath,107 m²,End of Terrace
"€242,750","5 Lincoln Lane, Arran Quay, Smithfield, Dublin 1",1 Bed,1 Bath,38 m²,Apartment
"€300,000","629 Carnlough Road, Cabra West, Cabra, Dublin 7",2 Bed,2 Bath,70 m²,Terrace
"€375,000","13 Mayeston Drive, St. Margaret's, Finglas, Dublin 11",5 Bed,3 Bath,N/A,Semi-D
"€255,000","4 Caledon Road, East Wall, East Wall, Dublin 3",3 Bed,1 Bath,65 m²,Terrace
"€529,000","178 Whitecliff, Rathfarnham, Dublin 16",4 Bed,3 Bath,115 m²,Semi-D
"€360,000","24 Carrigmore Green, Citywest, Co. Dublin",3 Bed,3 Bath,109 m²,Semi-D
"€325,000","Apartment 26, Block 2, Dundrum Gate, Dundrum, Dublin 14",2 Bed,2 Bath,53 m²,Apartment
"€495,000","Apt 1, Apt 1, 38 Haddington Road, Ballsbridge, Dublin 4",2 Bed,N/A,67 m²,Apartment
"€2,500,000","Rusheen, Westminster Road, Foxrock, Dublin 18",5 Bed,3 Bath,319 m²,Detached
"€420,000","9 Luttrell Park Crescent, Castleknock, Dublin 15",3 Bed,1 Bath,90 m²,Semi-D
"€369,950","5 Ballygall Road West, Finglas East, Finglas, Dublin 11",3 Bed,2 Bath,N/A,Semi-D
"€1,475,000","29 Heytesbury Street, Portobello, Dublin 8",3 Bed,3 Bath,N/A,Terrace
"€330,000","4 Heatherview Close, Aylesbury, Tallaght, Dublin 24",3 Bed,1 Bath,N/A,Semi-D
"€395,000","10 Firhouse, Mespil Estate, Ballsbridge, Dublin 4",2 Bed,1 Bath,53 m²,Apartment
"€490,000","2a Foxfield Green, Raheny, Dublin 5",4 Bed,3 Bath,111 m²,Detached
"€245,000","Apartment 88, The Richmond, Dublin 7",1 Bed,1 Bath,45 m²,Apartment
"€575,000","43 The Amber, Blackrock, Co. Dublin",3 Bed,2 Bath,92 m²,Apartment
"€460,000","Chapel Road, Lusk, Co. Dublin",4 Bed,2 Bath,123 m²,Detached
"€249,950","Apartment 2, Milltown Hill, Milltown, Dublin 6",1 Bed,1 Bath,N/A,Apartment
"€1,585,000","77 Albert Road Lower, Sandycove, Co. Dublin",3 Bed,2 Bath,205 m²,Terrace
"€350,000","Apartment 27, Ivy Exchange, Dublin 1",2 Bed,2 Bath,70 m²,Apartment
"€289,950","Apartment 18, Ridgewood Grove, Swords, Co. Dublin",3 Bed,2 Bath,96 m²,Apartment
"€895,000","4 Stone Park, Trees Road, Mount Merrion, Co. Dublin",3 Bed,2 Bath,155 m²,Apartment
"€695,000","3 Stone Park, Trees Road, Mount Merrion, Co. Dublin",3 Bed,2 Bath,129 m²,Duplex
"€270,000","Apartment 27, Temple Court, Northwood, Santry, Dublin 9",2 Bed,2 Bath,74 m²,Apartment
"€295,000","19 Lurgan Street, Smithfield, Dublin 7",2 Bed,1 Bath,56 m²,Terrace
"€350,000","12 Bolbrook Avenue, Tallaght, Tallaght, Dublin 24",3 Bed,1 Bath,105 m²,End of Terrace
"€524,950","Lot 1 24 Slademore Drive, Ard Na Greine, Ayrfield, Dublin 13",4 Bed,1 Bath,N/A,Semi-D
"€328,000","39 Mount Bellew Crescent, Lucan, Co. Dublin",3 Bed,3 Bath,106 m²,Terrace
"€350,000","15 Earl Street South, Dublin 8",3 Bed,1 Bath,80 m²,Terrace
"€399,000","14 Cairnbrook Hall, Glenamuck Road, Carrickmines, Dublin 18",2 Bed,2 Bath,96 m²,Apartment
"€235,000","Apartment 50, Sackville Court, Dublin 7",1 Bed,1 Bath,33 m²,Apartment
"€575,000","Penthouse 53 The Rowan Rockfield Dundrum Dublin 16, Dundrum, Dublin 16",2 Bed,2 Bath,101 m²,Apartment
"€695,000","32A Baskin Cottages, Kinsealy, Co. Dublin",4 Bed,4 Bath,206 m²,Detached
"€400,000","8 Saint Joseph's Parade, Phibsborough, Dublin 7",3 Bed,2 Bath,63 m²,Semi-D
"€480,000","26 Sycamore, Trimbleston, Goatstown, Dublin 14",2 Bed,2 Bath,80 m²,Apartment
"€535,000","31 Glen Ellan Green, Swords, Co. Dublin",5 Bed,4 Bath,N/A,Semi-D
"€800,000","23 Beechpark Avenue, Castleknock, Castleknock, Dublin 15",5 Bed,2 Bath,197 m²,Semi-D
"€795,000","23 Hollybrook, Brighton Road, Foxrock, Dublin 18",2 Bed,2 Bath,134 m²,Apartment
"€339,000","24 Glenarm Square, St Josephs Avenue, Drumcondra, Dublin 9",2 Bed,1 Bath,60 m²,Apartment
"€399,950","6 Huxley Crescent, Cork Street, Dublin 8",3 Bed,1 Bath,N/A,Semi-D
"€450,000","10 Ferndale Road, Glasnevin, Glasnevin, Dublin 11",3 Bed,1 Bath,102 m²,Semi-D
"€475,000","Apartment 6, Offington Manor, Sutton, Dublin 13",2 Bed,1 Bath,86 m²,Apartment
"€380,000","11 Thomastown Crescent, Sallynoggin, Co. Dublin",3 Bed,1 Bath,108 m²,Terrace
"€249,950","57 Monasterboice Road, Crumlin, Crumlin, Dublin 12",2 Bed,2 Bath,N/A,Terrace
"€295,000","12 Tymonville Park, Tallaght, Tallaght, Dublin 24",3 Bed,2 Bath,131 m²,Terrace
"€225,000","11 Applewood Court, Applewood, Swords, Co. Dublin",1 Bed,1 Bath,50 m²,Apartment
"€1,450,000","10 Brendan Road Donnybrook Dublin 4, Donnybrook, Dublin 4",5 Bed,2 Bath,192 m²,Semi-D
"€299,950","16 South John Street, Pimlico, The Liberties, Dublin 8",3 Bed,1 Bath,55 m²,Terrace
"€410,000","19 Saint Brendan's Crescent, Greenhills, Walkinstown, Dublin 12",3 Bed,1 Bath,N/A,Semi-D
"€338,000","7 Little Strand Street, Skerries, Co. Dublin",2 Bed,1 Bath,65 m²,Bungalow
"€430,000","76 Seamount, Stillorgan Road, Booterstown, Co. Dublin",2 Bed,2 Bath,72 m²,Apartment
"€535,000","103 Glasnevin Park, Glasnevin, Dublin 11",3 Bed,2 Bath,N/A,Semi-D
"€370,000","3 Spencer House, Custom House Square, Dublin 1",2 Bed,2 Bath,90 m²,Apartment
"€525,000","39 The Paddocks, Hybreasal, South Circular Road, Dublin 8",4 Bed,2 Bath,92 m²,End of Terrace
"€295,000","Apartment 13, Clearwater Court North, River Drive, Ashtown, Dublin 15",3 Bed,2 Bath,89 m²,Apartment
"€260,000","26 Hazelgrove, Blessington Road, Tallaght, Dublin 24",3 Bed,2 Bath,N/A,Terrace
"€374,950","Apartment 15, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15",2 Bed,2 Bath,N/A,Apartment
"€299,000","48 Rialto Cottages, Rialto, Dublin 8",1 Bed,1 Bath,39 m²,Terrace
"€550,000","44 Beaumont Avenue, Churchtown, Dublin 14",4 Bed,2 Bath,120 m²,Terrace
"€295,000","11 Thorn Chase, Rush, Co. Dublin",3 Bed,3 Bath,86 m²,Semi-D
"€1,850,000","4 Mourne Lodge, Mourne Road, Drimnagh, Dublin 12",14 Bed,6 Bath,518 m²,Terrace
"€3,750,000","Tallon House, 4 Golf Lane, Foxrock, Dublin 18",3 Bed,2 Bath,265 m²,Detached
"€2,450,000","Glenheather, Brennanstown Road, Foxrock, Dublin 18",6 Bed,4 Bath,407 m²,Detached
"€4,800,000","The Bawn, Kerrymount Avenue, Foxrock, Dublin 18",7 Bed,6 Bath,520 m²,Detached
"€595,000","Site, 6B Rathmichael Haven, Rathmichael, Co. Dublin",N/A,N/A,N/A,Site
"€525,000","11A Arbour Place, Stoneybatter, Dublin 7",N/A,N/A,N/A,Site
"€1,000,000","Oakwood, Chapel Road, Portmarnock, Co. Dublin",4 Bed,3 Bath,N/A,Detached
"€245,000","Apartment 129, The Chandler, Dublin 7",1 Bed,1 Bath,N/A,Apartment
"€2,350,000","`Casa Mia` No. 36 Abington, Malahide, Co. Dublin",4 Bed,4 Bath,362 m²,Detached
"€259,000","9 Viking Court, Meath Place, Dublin 8",2 Bed,1 Bath,53 m²,Apartment
"€215,000","8 Melville Way, Finglas, Finglas, Dublin 11",2 Bed,1 Bath,N/A,Apartment
"€215,000","Apartment 5, Hampton Court, Tyrconnell Road, Inchicore, Dublin 8",1 Bed,1 Bath,N/A,Apartment
"€995,000","55 Donnybrook Manor, Donnybrook, Dublin 4",4 Bed,2 Bath,118 m²,Detached
"€300,000","6 Glenview Park, Tallaght, Tallaght, Dublin 24",3 Bed,1 Bath,90 m²,Terrace
"€324,950","18 Island Villa, Grand Canal Street Lower, Dublin 2",2 Bed,1 Bath,N/A,End of Terrace
"€230,000","Apartment 224, The Richmond, Dublin 7",1 Bed,1 Bath,43 m²,Apartment
"€265,000","35 Glin Road, Coolock, Dublin 17",3 Bed,1 Bath,82 m²,End of Terrace
"€324,950","39 Crotty Avenue, Walkinstown, Dublin 12",3 Bed,1 Bath,N/A,Terrace
"€239,950","28 Virginia Hall, Belgard Square West, Tallaght, Dublin 24",2 Bed,2 Bath,76 m²,Apartment
"€249,950","5 Abbotstown Avenue, Finglas West, Finglas, Dublin 11",3 Bed,3 Bath,N/A,End of Terrace
"€320,000","13 An Tearmann, Rush, Co. Dublin",3 Bed,3 Bath,71 m²,Terrace
"€595,000","89 Hollybank Road, Drumcondra, Dublin 9",4 Bed,4 Bath,150 m²,End of Terrace
"€1,500,000","69 Waterloo Lane, Ballsbridge, Dublin 4",2 Bed,3 Bath,150 m²,Detached
"€495,000","89 Willow Park Avenue, Glasnevin, Glasnevin, Dublin 11",3 Bed,1 Bath,N/A,Semi-D
"€360,000","86 Kilfenora Road, Kimmage, Dublin 12",3 Bed,1 Bath,N/A,Terrace
"€4,500,000","Dunmara, Strand Road, Killiney, Co. Dublin",5 Bed,4 Bath,436 m²,Semi-D
"€495,000","16 Riverwood Chase, Castleknock, Dublin 15",3 Bed,3 Bath,107 m²,Semi-D
"€365,000","Apartment 407, The Old Chocolate Factory, Kilmainham Square, Kilmainham, Dublin 8",2 Bed,2 Bath,73 m²,Apartment
"€1,500,000","Greenan, Glenamuck Road South, Carrickmines, Dublin 18",N/A,N/A,N/A,Site
"€570,000","29 Derrynane Gardens, Sandymount, Dublin 4",3 Bed,2 Bath,96 m²,Terrace
"€210,000","15 Oakleigh, Drogheda Street, Balbriggan, Co. Dublin",2 Bed,1 Bath,69 m²,Duplex
"€350,000","Apartment 20, Saint John's Well Way, Kilmainham, Dublin 8",2 Bed,2 Bath,79 m²,Apartment
"€330,000","21 Lioscian, Swords, Co. Dublin",3 Bed,1 Bath,N/A,End of Terrace
"€1,750,000","Apt. 22 The Pavilion Marine Road Dun Laoghaire, Dun Laoghaire, Co. Dublin",3 Bed,3 Bath,206 m²,Apartment
"€350,000","65 Innismore, Dublin 12",3 Bed,1 Bath,110 m²,Semi-D
"€550,000","13 Wayside Cottages, Kilternan, Kilternan, Dublin 18",3 Bed,1 Bath,56 m²,Semi-D
"€575,000","Apt 11a, Block C, Thornfield, Donnybrook, Dublin 4",2 Bed,2 Bath,N/A,Apartment
"€265,000","45 Derry Park, Crumlin, Crumlin, Dublin 12",2 Bed,1 Bath,58 m²,Terrace
"€340,000","Apartment 8, Shelbourne Village, Ringsend, Dublin 4",2 Bed,1 Bath,59 m²,Apartment
"€440,000","7 Springfield, Blackhorse Avenue, Navan Road (D7), Dublin 7",3 Bed,1 Bath,92 m²,Terrace
"€399,950","13A Clonshaugh Grove, Clonshaugh, Dublin 17",4 Bed,3 Bath,118 m²,Detached
"€395,000","12 Ferndale Road, Glasnevin, Dublin 11",3 Bed,1 Bath,102 m²,Semi-D
"€430,000","5 Ballintyre Square, Ballinteer, Dublin 16",3 Bed,2 Bath,N/A,Apartment
"€299,950","71 Walkinstown Avenue, Walkinstown, Dublin 12",2 Bed,1 Bath,N/A,End of Terrace
"€450,000","56 Upper Main Street, Rush, Co. Dublin",4 Bed,3 Bath,128 m²,End of Terrace
"€299,950","Apartment 71, Griffith Hall, Glandore Road, Drumcondra, Dublin 3",2 Bed,1 Bath,N/A,Apartment
"€449,950","34 Foster Terrace, Ballybough, Drumcondra, Dublin 3",3 Bed,3 Bath,N/A,Terrace
"€265,000","317 Kildare Road, Crumlin, Crumlin, Dublin 12",2 Bed,1 Bath,56 m²,Terrace
"€265,000","Apartment 114, Swiftwood, Saggart, Co. Dublin",2 Bed,2 Bath,90 m²,Apartment
"€1,975,000","Shottery, Kilmore Avenue Killiney, Killiney, Co. Dublin",4 Bed,3 Bath,229 m²,Detached
"€350,000","Apartment 10, Longmeadows Apartments, Conyngham Road, Islandbridge, Dublin 8",3 Bed,1 Bath,76 m²,Apartment
"€375,000","204 The Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2 Bed,2 Bath,78 m²,Apartment
"€275,000","Apt. 152, Carrington, Northwood, Santry, Dublin 9",2 Bed,2 Bath,67 m²,Apartment
"€580,000","255 Swords Road, Whitehall, Santry, Dublin 9",4 Bed,2 Bath,140 m²,Semi-D
